alphabet,sample_file,left_hand_0_x,left_hand_0_y,left_hand_0_confidence,left_hand_1_x,left_hand_1_y,left_hand_1_confidence,left_hand_2_x,left_hand_2_y,left_hand_2_confidence,left_hand_3_x,left_hand_3_y,left_hand_3_confidence,left_hand_4_x,left_hand_4_y,left_hand_4_confidence,left_hand_5_x,left_hand_5_y,left_hand_5_confidence,left_hand_6_x,left_hand_6_y,left_hand_6_confidence,left_hand_7_x,left_hand_7_y,left_hand_7_confidence,left_hand_8_x,left_hand_8_y,left_hand_8_confidence,left_hand_9_x,left_hand_9_y,left_hand_9_confidence,left_hand_10_x,left_hand_10_y,left_hand_10_confidence,left_hand_11_x,left_hand_11_y,left_hand_11_confidence,left_hand_12_x,left_hand_12_y,left_hand_12_confidence,left_hand_13_x,left_hand_13_y,left_hand_13_confidence,left_hand_14_x,left_hand_14_y,left_hand_14_confidence,left_hand_15_x,left_hand_15_y,left_hand_15_confidence,left_hand_16_x,left_hand_16_y,left_hand_16_confidence,left_hand_17_x,left_hand_17_y,left_hand_17_confidence,left_hand_18_x,left_hand_18_y,left_hand_18_confidence,left_hand_19_x,left_hand_19_y,left_hand_19_confidence,left_hand_20_x,left_hand_20_y,left_hand_20_confidence,right_hand_0_x,right_hand_0_y,right_hand_0_confidence,right_hand_1_x,right_hand_1_y,right_hand_1_confidence,right_hand_2_x,right_hand_2_y,right_hand_2_confidence,right_hand_3_x,right_hand_3_y,right_hand_3_confidence,right_hand_4_x,right_hand_4_y,right_hand_4_confidence,right_hand_5_x,right_hand_5_y,right_hand_5_confidence,right_hand_6_x,right_hand_6_y,right_hand_6_confidence,right_hand_7_x,right_hand_7_y,right_hand_7_confidence,right_hand_8_x,right_hand_8_y,right_hand_8_confidence,right_hand_9_x,right_hand_9_y,right_hand_9_confidence,right_hand_10_x,right_hand_10_y,right_hand_10_confidence,right_hand_11_x,right_hand_11_y,right_hand_11_confidence,right_hand_12_x,right_hand_12_y,right_hand_12_confidence,right_hand_13_x,right_hand_13_y,right_hand_13_confidence,right_hand_14_x,right_hand_14_y,right_hand_14_confidence,right_hand_15_x,right_hand_15_y,right_hand_15_confidence,right_hand_16_x,right_hand_16_y,right_hand_16_confidence,right_hand_17_x,right_hand_17_y,right_hand_17_confidence,right_hand_18_x,right_hand_18_y,right_hand_18_confidence,right_hand_19_x,right_hand_19_y,right_hand_19_confidence,right_hand_20_x,right_hand_20_y,right_hand_20_confidence
jeem,jeem_024.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.723,277.523,0.610428,589.109,264.378,0.679784,615.4,231.515,0.884431,615.4,203.033,0.862262,595.682,186.602,0.758249,607.732,186.602,0.566472,606.637,176.743,0.812508,602.255,186.602,0.607077,598.968,200.842,0.430978,586.919,180.029,0.592374,583.632,174.552,0.768882,579.25,204.129,0.66803,580.346,229.324,0.675495,563.914,180.029,0.712108,561.723,178.934,0.653618,561.723,211.797,0.727335,567.201,232.61,0.609861,544.196,185.506,0.788812,528.86,157.025,0.66714,517.906,135.116,0.671225,509.142,115.398,0.709889
jeem,jeem_032.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.311,384.211,0.517287,466.338,361.572,0.594371,482.012,321.517,0.7427,459.372,296.266,0.736195,432.379,304.103,0.385522,457.631,297.137,0.24458,453.277,273.626,0.758475,450.665,291.912,0.453897,452.406,306.715,0.300958,438.474,310.198,0.302614,430.637,276.239,0.776874,431.508,299.749,0.468314,432.379,316.293,0.356736,419.318,312.81,0.509933,405.386,282.334,0.665557,416.706,305.844,0.364873,418.447,320.647,0.295518,401.903,319.776,0.640907,380.134,292.783,0.56687,367.073,274.497,0.640919,352.27,259.694,0.624176
jeem,jeem_045.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.284,384.446,0.390574,466.298,362.691,0.47527,481.962,323.533,0.671127,460.207,301.778,0.63772,433.231,307.0,0.208537,455.856,289.596,0.317538,453.246,277.413,0.69105,452.375,296.557,0.384496,453.246,310.48,0.310883,438.452,302.649,0.322258,430.621,280.024,0.836291,431.491,304.389,0.511942,432.361,321.793,0.357932,418.438,309.61,0.452085,407.126,285.245,0.703422,416.698,307.87,0.390232,420.179,323.533,0.310535,401.905,318.312,0.56864,382.761,293.947,0.638397,368.838,275.673,0.653104,354.915,260.88,0.610294
jeem,jeem_012.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.309,278.481,0.647232,583.423,263.297,0.621516,611.621,235.099,0.844177,610.536,201.477,0.804251,587.761,189.547,0.671352,601.86,190.632,0.580098,604.029,180.871,0.732494,597.522,190.632,0.620628,592.099,201.477,0.440344,579.084,184.125,0.706521,578.0,176.533,0.856992,571.492,207.985,0.649182,571.492,229.676,0.598496,557.393,184.125,0.794252,554.14,181.956,0.600515,554.14,213.408,0.645913,555.224,229.676,0.651383,537.871,188.463,0.76902,523.772,158.095,0.695889,510.758,136.404,0.697238,502.081,116.882,0.744479
jeem,jeem_004.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.963,278.538,0.648715,588.551,265.296,0.681559,615.034,233.294,0.929284,613.931,202.397,0.848106,590.758,186.948,0.716322,607.31,189.155,0.570066,606.206,179.223,0.782121,599.586,188.051,0.639642,597.378,201.293,0.403636,583.033,185.844,0.567128,580.826,173.706,0.86238,574.205,203.5,0.630541,579.723,224.467,0.654183,562.067,183.637,0.714355,557.653,178.12,0.624859,560.963,210.121,0.582782,563.17,228.88,0.60228,542.204,188.051,0.806101,526.755,157.153,0.735171,515.72,136.187,0.744449,504.685,116.324,0.78572
jeem,jeem_028.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.57,282.775,0.688467,594.436,268.805,0.695309,623.45,237.641,0.883613,621.301,207.552,0.799324,600.883,193.582,0.790875,613.779,194.656,0.574765,614.853,183.91,0.749496,609.48,194.656,0.555454,605.182,206.477,0.375543,591.212,187.134,0.610579,591.212,178.537,0.850383,584.764,211.85,0.682924,584.764,236.567,0.604117,568.645,187.134,0.773009,567.57,181.761,0.585234,567.57,218.298,0.632744,569.719,237.641,0.608898,549.301,192.507,0.77301,534.257,161.343,0.722792,524.585,140.925,0.627594,515.988,118.358,0.661921
jeem,jeem_029.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.805,275.8,0.677797,588.919,263.87,0.659768,617.117,231.333,0.869133,617.117,199.881,0.754922,596.511,186.866,0.707222,609.526,189.035,0.561071,609.526,177.105,0.764714,605.187,187.951,0.602419,600.849,199.881,0.429296,585.665,184.697,0.579625,586.75,173.851,0.88122,580.242,205.304,0.718564,579.158,232.417,0.68031,563.974,182.528,0.703696,561.805,177.105,0.686704,561.805,211.811,0.680048,563.974,231.333,0.622402,544.452,187.951,0.814354,529.268,155.414,0.739596,519.507,134.807,0.76081,509.746,114.201,0.799635
jeem,jeem_052.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.607,393.761,0.501668,438.022,367.638,0.545217,455.438,325.841,0.595853,430.185,304.942,0.55263,404.062,310.167,0.218489,437.151,311.038,0.244792,428.444,283.173,0.758363,423.219,298.847,0.498043,425.831,311.908,0.333752,415.382,317.133,0.306211,406.674,287.527,0.786287,402.321,309.296,0.508545,402.321,318.874,0.306629,396.225,322.358,0.447487,384.034,291.881,0.623896,393.613,312.779,0.235389,393.613,324.97,0.193827,379.681,328.453,0.692229,358.782,301.459,0.572708,345.72,284.914,0.63147,331.788,270.111,0.661437
jeem,jeem_005.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.362,270.499,0.71141,575.182,260.844,0.679304,602.001,235.098,0.863833,607.365,201.841,0.873065,585.909,184.677,0.687238,598.783,190.041,0.575294,599.855,176.095,0.746126,592.346,186.823,0.577677,588.055,198.623,0.381769,576.254,182.531,0.61761,574.109,175.022,0.888552,566.599,203.987,0.678432,566.599,227.588,0.658448,555.872,181.459,0.742373,549.435,176.095,0.603628,549.435,208.278,0.577338,552.653,226.515,0.535719,533.343,184.677,0.80088,523.688,151.421,0.675144,515.106,128.893,0.633677,507.596,107.437,0.656572
jeem,jeem_013.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.393,277.49,0.569355,581.854,260.952,0.62967,610.521,228.977,0.933899,611.623,200.311,0.872458,592.88,183.772,0.736779,602.803,188.182,0.54254,603.905,174.952,0.792418,598.393,183.772,0.588528,595.085,198.105,0.446284,581.854,182.669,0.605316,580.752,172.746,0.802281,575.239,201.413,0.681627,574.136,226.772,0.721118,560.905,179.362,0.669729,557.598,173.849,0.74223,557.598,206.926,0.717533,559.803,226.772,0.65958,539.957,182.669,0.784619,530.034,150.695,0.677521,521.213,129.746,0.627429,513.495,106.592,0.621265
jeem,jeem_044.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.57,381.978,0.520864,466.692,360.124,0.548888,483.082,323.701,0.718127,456.675,301.847,0.429818,433.911,302.758,0.139665,458.497,292.741,0.362693,454.854,278.172,0.805201,450.301,295.473,0.568992,452.122,310.042,0.441043,437.553,300.026,0.347607,431.179,279.083,0.856013,429.358,303.668,0.606453,433.911,323.701,0.3976,418.431,305.49,0.439571,406.594,284.546,0.729827,417.52,308.221,0.413743,420.252,327.344,0.339218,402.041,317.327,0.572808,382.008,292.741,0.581636,367.439,274.53,0.668959,352.869,259.961,0.667734
jeem,jeem_033.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.182,387.908,0.537082,468.059,363.552,0.558221,482.847,322.668,0.681335,460.23,300.921,0.56643,435.003,303.53,0.228535,457.62,292.222,0.31166,454.141,274.824,0.743748,452.401,293.962,0.454994,453.271,308.75,0.373909,439.353,302.66,0.318312,429.784,278.304,0.796449,430.654,302.66,0.525266,435.003,320.058,0.393952,418.476,311.359,0.447844,406.297,283.523,0.720751,417.606,307.01,0.450444,421.085,323.537,0.326679,399.338,319.188,0.606183,380.201,292.222,0.636984,366.283,274.824,0.635384,351.495,260.036,0.610245
jeem,jeem_025.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.493,286.865,0.623912,592.458,270.731,0.665542,623.65,238.464,0.922349,623.65,205.121,0.802274,601.063,193.29,0.707621,613.97,195.441,0.548369,615.045,183.609,0.770025,607.516,193.29,0.627115,605.365,205.121,0.428836,590.307,190.063,0.59605,589.231,179.307,0.915651,581.702,209.423,0.713823,581.702,234.161,0.583379,569.871,187.912,0.710469,564.493,181.458,0.635431,564.493,212.65,0.626136,567.72,233.086,0.589987,548.359,193.29,0.77614,535.453,161.022,0.686416,523.621,138.435,0.67183,515.017,117.999,0.725521
jeem,jeem_009.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.62,279.731,0.686843,585.72,263.471,0.679992,611.736,234.203,0.899946,612.82,201.683,0.85798,591.14,190.843,0.641418,604.148,189.759,0.573332,603.064,177.835,0.728464,599.812,190.843,0.601824,595.476,202.767,0.44859,583.552,184.339,0.6906,580.3,176.751,0.810516,573.796,208.187,0.53782,574.88,228.783,0.560912,559.704,183.255,0.831617,557.536,182.171,0.537779,557.536,212.523,0.493711,558.62,229.867,0.613733,541.276,190.843,0.817576,525.016,158.323,0.717251,514.176,136.643,0.739049,505.504,116.047,0.817636
jeem,jeem_048.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.105,388.449,0.533134,445.507,365.672,0.611871,469.97,324.337,0.727887,448.881,298.186,0.742871,421.887,298.186,0.246243,459.847,305.779,0.219176,449.725,272.879,0.671055,442.132,291.438,0.409793,441.289,304.935,0.276385,434.54,304.091,0.258949,427.792,273.723,0.77552,420.2,293.125,0.531994,418.512,306.622,0.478636,411.764,305.779,0.352955,403.328,277.097,0.757179,408.39,298.186,0.371751,407.546,310.84,0.275865,394.049,312.527,0.606649,375.49,279.628,0.629315,366.211,262.756,0.610004,354.401,245.041,0.630999
jeem,jeem_030.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.478,275.685,0.619112,593.476,260.649,0.641906,623.548,232.725,0.930297,623.548,199.431,0.905271,600.994,186.542,0.730189,613.882,188.69,0.564786,614.956,175.802,0.70876,607.438,187.616,0.573316,604.216,199.431,0.33686,591.328,183.32,0.56296,590.254,173.654,0.89053,581.662,201.579,0.63789,581.662,225.207,0.548424,570.922,181.172,0.706894,564.478,173.654,0.621463,566.626,205.875,0.469276,567.7,224.133,0.498546,548.367,184.394,0.776183,536.553,155.396,0.700794,524.739,131.768,0.71165,516.147,113.51,0.766267
jeem,jeem_026.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.681,281.349,0.608037,595.71,268.447,0.639821,624.74,236.192,0.905442,623.665,208.237,0.888644,603.236,192.11,0.800403,615.063,192.11,0.552857,615.063,181.358,0.87268,608.612,192.11,0.647331,607.537,207.162,0.403662,591.409,186.734,0.589366,590.334,180.283,0.813334,583.883,210.388,0.667221,587.109,234.041,0.588797,572.056,185.659,0.730817,566.681,182.433,0.566446,568.831,215.764,0.594664,572.056,237.267,0.587557,549.478,189.96,0.75311,537.651,158.78,0.700744,526.899,138.351,0.707637,517.223,118.998,0.739824
jeem,jeem_051.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.664,388.427,0.525258,448.408,365.813,0.587182,470.153,325.803,0.706054,450.148,301.45,0.634064,422.315,304.059,0.256913,451.018,304.929,0.268936,449.278,277.096,0.729814,442.32,293.621,0.431254,442.32,309.278,0.280229,430.143,309.278,0.288749,425.794,277.965,0.753964,421.445,298.84,0.487752,421.445,311.887,0.366062,409.268,313.626,0.434402,401.44,281.445,0.723436,408.399,304.059,0.337215,407.529,317.106,0.255445,392.743,318.845,0.633991,373.607,284.054,0.608921,364.91,266.658,0.664984,352.733,249.263,0.67608
jeem,jeem_006.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.956,277.66,0.657308,588.541,263.316,0.658644,615.022,232.421,0.917505,615.022,200.422,0.804963,594.058,187.181,0.576553,607.298,189.388,0.581238,606.195,178.354,0.775054,599.575,188.285,0.643275,597.368,200.422,0.433285,584.127,183.871,0.576437,580.817,172.837,0.834532,575.3,203.732,0.597917,578.61,224.697,0.615087,563.163,181.664,0.75983,559.852,177.251,0.608643,562.059,209.249,0.540321,563.163,229.11,0.619089,542.198,187.181,0.823609,527.854,155.183,0.747062,516.82,135.322,0.738012,506.89,116.564,0.733272
jeem,jeem_010.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.843,271.653,0.644755,583.195,257.95,0.664847,613.764,231.597,0.826695,615.873,204.19,0.92801,596.899,185.217,0.817976,608.494,189.433,0.518486,609.548,177.838,0.755097,601.115,187.325,0.583417,600.061,202.082,0.27835,585.304,184.162,0.546124,585.304,171.513,0.891747,577.925,203.136,0.771196,574.763,228.435,0.720427,565.276,179.946,0.694695,564.222,171.513,0.635466,558.951,205.245,0.606766,558.951,227.381,0.643008,543.14,181.0,0.797063,534.707,149.377,0.686694,529.436,127.241,0.705731,522.057,105.105,0.740532
jeem,jeem_047.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.631,385.954,0.466106,462.316,363.613,0.560551,480.52,325.551,0.715213,460.661,299.901,0.526717,439.148,301.556,0.246967,459.834,294.936,0.237315,458.179,282.525,0.70127,454.869,298.246,0.507886,454.869,312.312,0.291495,440.803,309.83,0.232941,435.011,285.007,0.821402,435.011,310.658,0.690413,440.803,335.48,0.538509,421.772,315.622,0.316225,412.67,290.799,0.723773,420.117,312.312,0.621415,426.737,330.516,0.60465,401.086,319.759,0.552449,383.71,296.591,0.585291,373.781,280.043,0.642868,360.542,265.976,0.622386
jeem,jeem_046.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.407,386.498,0.483157,467.281,362.484,0.532447,482.186,322.737,0.646616,459.828,301.207,0.601639,433.33,302.864,0.337853,457.344,289.615,0.244019,454.032,276.366,0.702151,451.548,295.411,0.402913,452.376,308.66,0.287613,439.127,302.036,0.294637,431.674,278.022,0.780876,429.19,302.864,0.471401,433.33,321.081,0.316675,419.253,309.488,0.359983,407.66,283.818,0.728513,415.941,307.832,0.539996,420.081,322.737,0.283752,400.208,316.941,0.489711,381.99,293.755,0.599132,367.913,275.538,0.643774,353.836,259.804,0.576877
jeem,jeem_011.json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.413,271.801,0.629952,580.034,259.503,0.617364,606.68,235.931,0.787747,610.78,205.186,0.884986,591.308,187.763,0.631995,602.581,185.713,0.556211,603.606,180.589,0.686032,595.407,189.813,0.526783,590.283,199.036,0.310826,580.034,178.539,0.716945,579.009,181.614,0.518435,571.835,212.36,0.557068,570.81,231.832,0.587456,560.562,179.564,0.791898,556.462,181.614,0.378971,554.413,215.434,0.472149,559.537,230.807,0.500496,538.015,186.738,0.790693,529.816,154.968,0.662906,521.617,131.396,0.65575,513.418,111.924,0.633442
